"","Atrophy","Cog","DX","MedPath","Paths","Sig","LCI","UCI","mean","se"
"983","Atrophy_Entorhinal","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001618,0.00127,-2.1e-05,0.000718
"984","Atrophy_Entorhinal","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000802,0.000205,-0.000275,0.000259
"985","Atrophy_Hippocampus","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000457,0.000283,-0.00011,0.000181
"986","Atrophy_Hippocampus","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.00053,0.000527,3e-06,0.00026
"987","Atrophy_Hippocampus","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.000998,0.000621,-0.000114,0.000408
"988","Atrophy_Hippocampus","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000536,5.6e-05,-0.000248,0.000151
"989","Atrophy_Hippocampus","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000565,0.000347,-1e-04,0.000233
"990","Atrophy_Hippocampus","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.001343,0.000167,-0.000477,4e-04
"991","Atrophy_Hippocampus","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001098,0.00167,0.00038,0.000692
"992","Atrophy_Hippocampus","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000586,0.000421,-6.7e-05,0.000255
"993","Atrophy_Insula","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000283,0.000212,-1.4e-05,0.00012
"994","Atrophy_Insula","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","1",1.2e-05,0.000736,0.000339,0.000185
"995","Atrophy_Insula","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.000192,0.001345,0.000515,0.000366
"996","Atrophy_Insula","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-3e-05,0.000435,0.000189,0.000117
"997","Atrophy_Insula","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000241,0.000516,0.000111,0.000179
"998","Atrophy_Insula","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.000848,0.00041,-0.000146,0.000318
"999","Atrophy_Insula","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001183,0.001289,0.000136,0.000613
"1000","Atrophy_Insula","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000347,0.000479,7.5e-05,0.000209
"1001","Atrophy_LateralTemporal","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000352,0.000123,-9.5e-05,0.000118
"1002","Atrophy_LateralTemporal","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.000461,0.000576,3.6e-05,0.000265
"1003","Atrophy_LateralTemporal","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.000754,0.00081,1.8e-05,0.00039
"1004","Atrophy_LateralTemporal","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000423,0.00012,-0.000155,0.000142
"1005","Atrophy_LateralTemporal","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000469,0.000403,-2.9e-05,0.000211
"1006","Atrophy_LateralTemporal","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.001069,0.000263,-0.000312,0.000345
"1007","Atrophy_LateralTemporal","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001614,0.001126,-0.000137,0.000685
"1008","Atrophy_LateralTemporal","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000614,0.000292,-0.000171,0.000238
"1009","Atrophy_MediatTemporal","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000473,0.000195,-0.000126,0.000163
"1010","Atrophy_MediatTemporal","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.000468,0.000562,3.9e-05,0.00026
"1011","Atrophy_MediatTemporal","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.001136,0.000452,-0.000338,0.000422
"1012","Atrophy_MediatTemporal","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000625,2.4e-05,-0.000303,0.000165
"1013","Atrophy_MediatTemporal","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.00075,2e-04,-0.00026,0.000243
"1014","Atrophy_MediatTemporal","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.001607,8.2e-05,-0.000641,0.000443
"1015","Atrophy_MediatTemporal","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.002039,0.000924,-0.000408,0.000747
"1016","Atrophy_MediatTemporal","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000973,7.4e-05,-0.000414,0.000277
"1017","Atrophy_ParahippoGyrus","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.00036,0.000262,-2.8e-05,0.000156
"1018","Atrophy_ParahippoGyrus","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.00052,0.000559,4.2e-05,0.000261
"1019","Atrophy_ParahippoGyrus","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.001079,0.000618,-0.000262,0.000433
"1020","Atrophy_ParahippoGyrus","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000568,9.2e-05,-0.000242,0.00016
"1021","Atrophy_ParahippoGyrus","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.00076,0.000233,-0.000221,0.000248
"1022","Atrophy_ParahippoGyrus","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.000981,0.000335,-0.000276,0.000347
"1023","Atrophy_ParahippoGyrus","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.00212,0.000632,-0.000615,0.000711
"1024","Atrophy_ParahippoGyrus","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000854,0.000163,-0.000325,0.000258
"1025","Atrophy_PostCingulate","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000289,0.000149,-4e-05,0.000105
"1026","Atrophy_PostCingulate","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-7.7e-05,0.000713,0.000307,0.000201
"1027","Atrophy_PostCingulate","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.000217,0.001204,0.000446,0.000352
"1028","Atrophy_PostCingulate","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-2.7e-05,0.000441,0.000197,0.000117
"1029","Atrophy_PostCingulate","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000289,0.000464,4e-05,0.000174
"1030","Atrophy_PostCingulate","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.000903,0.000338,-0.000191,0.000324
"1031","Atrophy_PostCingulate","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001102,0.001278,0.000133,0.000628
"1032","Atrophy_PostCingulate","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000389,0.000411,1.8e-05,2e-04
"1033","Atrophy_SLF_PT","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000335,0.000237,-3.6e-05,0.000132
"1034","Atrophy_SLF_PT","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.000301,0.000688,0.000187,0.000243
"1035","Atrophy_SLF_PT","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.000587,0.001111,0.000243,0.00041
"1036","Atrophy_SLF_PT","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000264,0.000273,8e-06,0.000136
"1037","Atrophy_SLF_PT","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000481,0.000411,-4.9e-05,0.00022
"1038","Atrophy_SLF_PT","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.001004,0.000364,-0.000215,0.000341
"1039","Atrophy_SLF_PT","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001855,0.000926,-0.000326,0.000717
"1040","Atrophy_SLF_PT","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000605,0.000298,-0.000148,0.000234
"1041","Atrophy_Splenium","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000343,0.000138,-7.9e-05,0.000116
"1042","Atrophy_Splenium","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.00022,0.000662,0.000196,0.000225
"1043","Atrophy_Splenium","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.000247,0.001262,0.000455,0.000387
"1044","Atrophy_Splenium","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000211,0.000322,5.5e-05,0.000133
"1045","Atrophy_Splenium","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000267,0.000484,6.8e-05,0.000189
"1046","Atrophy_Splenium","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.001017,0.00029,-0.00026,0.000334
"1047","Atrophy_Splenium","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001565,0.000608,-0.00047,0.000573
"1048","Atrophy_Splenium","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000626,0.000218,-0.000188,0.000211
"1049","Atrophy_Thalamus","ADNI_MEM","NL","C2","C2 = ab2-a2c","0",-0.000317,0.00024,-3.5e-05,0.000132
"1050","Atrophy_Thalamus","ADNI_MEM","EMCI","C2","C2 = ab2-a2c","0",-0.000264,0.000675,0.000216,0.000232
"1051","Atrophy_Thalamus","ADNI_MEM","LMCI","C2","C2 = ab2-a2c","0",-0.000545,0.001139,0.000256,0.000411
"1052","Atrophy_Thalamus","ADNI_MEM","TOTAL","C2","C2 = ab2-a2c","0",-0.000198,0.000315,5.4e-05,0.000133
"1053","Atrophy_Thalamus","ADNI_EF","NL","C2","C2 = ab2-a2c","0",-0.000357,0.00041,1e-06,0.000188
"1054","Atrophy_Thalamus","ADNI_EF","EMCI","C2","C2 = ab2-a2c","0",-0.000948,0.000337,-0.000202,0.000326
"1055","Atrophy_Thalamus","ADNI_EF","LMCI","C2","C2 = ab2-a2c","0",-0.001812,0.000774,-0.00041,0.00066
"1056","Atrophy_Thalamus","ADNI_EF","TOTAL","C2","C2 = ab2-a2c","0",-0.000525,0.000312,-0.000101,0.000215
"1057","Atrophy_Amygdala","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.000355,0.000194,-7.1e-05,0.000135
"1058","Atrophy_Amygdala","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000639,5.5e-05,-0.000187,0.000179
"1059","Atrophy_Amygdala","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.001009,0.000255,-0.000287,0.000308
"1060","Atrophy_Amygdala","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","1",-0.000539,-0.000112,-0.000313,0.000114
"1061","Atrophy_Amygdala","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000574,0.000237,-0.000146,0.000201
"1062","Atrophy_Amygdala","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000821,0.000226,-0.000228,0.000251
"1063","Atrophy_Amygdala","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.001096,0.000291,-0.000274,0.000364
"1064","Atrophy_Amygdala","ADNI_EF","TOTAL","C3","C3 = abc-a2c","1",-0.000605,-2.3e-05,-0.000264,0.000146
"1065","Atrophy_Entorhinal","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.000361,0.000156,-7.7e-05,0.000126
"1066","Atrophy_Entorhinal","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000348,0.000137,-5.3e-05,0.000118
"1067","Atrophy_Entorhinal","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.001161,0.000173,-0.000428,0.000331
"1068","Atrophy_Entorhinal","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","1",-0.000498,-7.5e-05,-0.000258,0.000108
"1069","Atrophy_Entorhinal","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000664,3.5e-05,-0.000226,0.000189
"1070","Atrophy_Entorhinal","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000652,0.000439,-0.000128,0.000266
"1071","Atrophy_Entorhinal","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.001215,0.000336,-0.000342,0.000387
"1072","Atrophy_Entorhinal","ADNI_EF","TOTAL","C3","C3 = abc-a2c","1",-0.000603,-5.6e-05,-0.000288,0.00014
"1073","Atrophy_Hippocampus","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.00035,0.000353,-3.7e-05,0.00017
"1074","Atrophy_Hippocampus","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000711,6.7e-05,-0.000238,2e-04
"1075","Atrophy_Hippocampus","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.001143,0.000137,-0.000341,0.000332
"1076","Atrophy_Hippocampus","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","1",-0.000564,-0.000129,-0.000326,0.000116
"1077","Atrophy_Hippocampus","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000587,0.000205,-0.00014,0.000184
"1078","Atrophy_Hippocampus","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-9e-04,0.000127,-0.000236,0.000273
"1079","Atrophy_Hippocampus","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.000842,0.000466,-8.8e-05,0.000309
"1080","Atrophy_Hippocampus","ADNI_EF","TOTAL","C3","C3 = abc-a2c","0",-0.000487,6.7e-05,-0.000155,0.000137
"1081","Atrophy_Insula","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-9.1e-05,0.000239,5.6e-05,8.5e-05
"1082","Atrophy_Insula","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000164,0.00022,1.6e-05,9.1e-05
"1083","Atrophy_Insula","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.00022,0.000396,2.9e-05,0.000152
"1084","Atrophy_Insula","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","0",-0.000124,3e-05,-3e-05,4e-05
"1085","Atrophy_Insula","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000148,0.000392,7.9e-05,0.000131
"1086","Atrophy_Insula","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000211,0.000262,9e-06,0.000114
"1087","Atrophy_Insula","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.000219,0.001063,0.000214,0.000332
"1088","Atrophy_Insula","ADNI_EF","TOTAL","C3","C3 = abc-a2c","0",-0.000198,5.1e-05,-4.5e-05,6.1e-05
"1089","Atrophy_LateralTemporal","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.000233,0.000139,-3.1e-05,9.5e-05
"1090","Atrophy_LateralTemporal","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000412,0.000519,-5e-06,0.000227
"1091","Atrophy_LateralTemporal","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.000203,0.000912,0.000226,0.000285
"1092","Atrophy_LateralTemporal","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","0",-0.000284,0.000117,-8.6e-05,0.000105
"1093","Atrophy_LateralTemporal","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000459,0.000193,-7.4e-05,0.000158
"1094","Atrophy_LateralTemporal","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000326,0.000373,2e-06,0.00016
"1095","Atrophy_LateralTemporal","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.000296,0.001273,0.000279,0.000381
"1096","Atrophy_LateralTemporal","ADNI_EF","TOTAL","C3","C3 = abc-a2c","0",-0.000284,0.000103,-7.3e-05,9.5e-05
"1097","Atrophy_MediatTemporal","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.000365,0.000247,-5.2e-05,0.000147
"1098","Atrophy_MediatTemporal","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000433,0.000127,-0.000109,0.000142
"1099","Atrophy_MediatTemporal","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.001178,0.000116,-0.000452,0.000322
"1100","Atrophy_MediatTemporal","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","1",-0.000561,-0.000126,-0.000328,0.000113
"1101","Atrophy_MediatTemporal","ADNI_EF","NL","C3","C3 = abc-a2c","0",-8e-04,3.4e-05,-0.000293,0.000214
"1102","Atrophy_MediatTemporal","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000679,0.000282,-0.000166,0.000234
"1103","Atrophy_MediatTemporal","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.001322,0.000196,-0.000467,0.000393
"1104","Atrophy_MediatTemporal","ADNI_EF","TOTAL","C3","C3 = abc-a2c","1",-0.000663,-9.7e-05,-0.000345,0.000151
"1105","Atrophy_ParahippoGyrus","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.000233,0.000291,3.7e-05,0.00013
"1106","Atrophy_ParahippoGyrus","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000504,0.000103,-0.000136,0.000154
"1107","Atrophy_ParahippoGyrus","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.000868,0.000258,-0.000297,0.000276
"1108","Atrophy_ParahippoGyrus","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","1",-0.000477,-8.7e-05,-0.00026,9.9e-05
"1109","Atrophy_ParahippoGyrus","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000723,6.5e-05,-0.000238,0.000196
"1110","Atrophy_ParahippoGyrus","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000422,0.000225,-5.4e-05,0.000155
"1111","Atrophy_ParahippoGyrus","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.0012,0.000349,-0.000396,0.000368
"1112","Atrophy_ParahippoGyrus","ADNI_EF","TOTAL","C3","C3 = abc-a2c","1",-0.00055,-5.8e-05,-0.000258,0.000126
"1113","Atrophy_PostCingulate","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-6.2e-05,0.000187,3.9e-05,6.2e-05
"1114","Atrophy_PostCingulate","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000237,0.000134,-2e-05,8.4e-05
"1115","Atrophy_PostCingulate","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.000203,0.00058,0.000114,0.000196
"1116","Atrophy_PostCingulate","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","0",-0.000115,3.6e-05,-2.2e-05,3.9e-05
"1117","Atrophy_PostCingulate","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000198,0.000202,-7e-06,9.7e-05
"1118","Atrophy_PostCingulate","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000288,0.000148,-3.2e-05,0.000109
"1119","Atrophy_PostCingulate","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.000374,0.001793,0.000476,0.000578
"1120","Atrophy_PostCingulate","ADNI_EF","TOTAL","C3","C3 = abc-a2c","0",-0.00025,8.8e-05,-5.6e-05,8.3e-05
"1121","Atrophy_SLF_PT","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.000147,0.000208,2.4e-05,8.4e-05
"1122","Atrophy_SLF_PT","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000437,0.000231,-5.8e-05,0.00016
"1123","Atrophy_SLF_PT","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.00052,0.000325,-5.6e-05,0.000203
"1124","Atrophy_SLF_PT","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","0",-0.000285,3e-05,-9.9e-05,7.9e-05
"1125","Atrophy_SLF_PT","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000484,0.000122,-9e-05,0.000149
"1126","Atrophy_SLF_PT","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000303,0.000267,-9e-06,0.000136
"1127","Atrophy_SLF_PT","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.001127,0.000817,-0.000147,0.000482
"1128","Atrophy_SLF_PT","ADNI_EF","TOTAL","C3","C3 = abc-a2c","0",-0.000388,3.8e-05,-0.000127,0.00011
"1129","Atrophy_Splenium","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.000235,0.000189,-1.3e-05,0.000101
"1130","Atrophy_Splenium","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000467,8.4e-05,-0.000127,0.000146
"1131","Atrophy_Splenium","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.000306,0.000358,1.2e-05,0.000154
"1132","Atrophy_Splenium","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","0",-0.000267,5e-06,-0.000101,7.4e-05
"1133","Atrophy_Splenium","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000311,0.000352,2.9e-05,0.000161
"1134","Atrophy_Splenium","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000414,0.000137,-9.7e-05,0.000147
"1135","Atrophy_Splenium","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.000647,0.001749,0.000375,0.000622
"1136","Atrophy_Splenium","ADNI_EF","TOTAL","C3","C3 = abc-a2c","0",-0.000416,2.2e-05,-0.00017,0.000109
"1137","Atrophy_Thalamus","ADNI_MEM","NL","C3","C3 = abc-a2c","0",-0.000183,0.000272,3.5e-05,0.000109
"1138","Atrophy_Thalamus","ADNI_MEM","EMCI","C3","C3 = abc-a2c","0",-0.000527,0.000109,-0.000112,0.000163
"1139","Atrophy_Thalamus","ADNI_MEM","LMCI","C3","C3 = abc-a2c","0",-0.000303,0.000457,1.8e-05,0.000179
"1140","Atrophy_Thalamus","ADNI_MEM","TOTAL","C3","C3 = abc-a2c","0",-0.00028,2e-06,-0.000109,7.4e-05
"1141","Atrophy_Thalamus","ADNI_EF","NL","C3","C3 = abc-a2c","0",-0.000372,0.000237,-4.8e-05,0.000149
"1142","Atrophy_Thalamus","ADNI_EF","EMCI","C3","C3 = abc-a2c","0",-0.000475,0.000199,-5.4e-05,0.000165
"1143","Atrophy_Thalamus","ADNI_EF","LMCI","C3","C3 = abc-a2c","0",-0.000722,0.001102,6.6e-05,0.000462
"1144","Atrophy_Thalamus","ADNI_EF","TOTAL","C3","C3 = abc-a2c","0",-0.000403,1e-06,-0.00015,0.000104
"1145","Atrophy_Amygdala","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1146","Atrophy_Amygdala","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1147","Atrophy_Amygdala","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1148","Atrophy_Amygdala","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1149","Atrophy_Amygdala","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1150","Atrophy_Amygdala","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1151","Atrophy_Amygdala","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1152","Atrophy_Amygdala","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1153","Atrophy_Entorhinal","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1154","Atrophy_Entorhinal","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1155","Atrophy_Entorhinal","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1156","Atrophy_Entorhinal","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1157","Atrophy_Entorhinal","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1158","Atrophy_Entorhinal","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1159","Atrophy_Entorhinal","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1160","Atrophy_Entorhinal","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1161","Atrophy_Hippocampus","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1162","Atrophy_Hippocampus","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1163","Atrophy_Hippocampus","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1164","Atrophy_Hippocampus","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1165","Atrophy_Hippocampus","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1166","Atrophy_Hippocampus","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1167","Atrophy_Hippocampus","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1168","Atrophy_Hippocampus","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1169","Atrophy_Insula","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1170","Atrophy_Insula","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1171","Atrophy_Insula","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1172","Atrophy_Insula","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1173","Atrophy_Insula","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1174","Atrophy_Insula","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1175","Atrophy_Insula","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1176","Atrophy_Insula","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1177","Atrophy_LateralTemporal","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1178","Atrophy_LateralTemporal","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1179","Atrophy_LateralTemporal","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
"1180","Atrophy_LateralTemporal","ADNI_MEM","TOTAL","d","Abeta to Cog","1",0.000766,0.001709,0.001254,0.00024
"1181","Atrophy_LateralTemporal","ADNI_EF","NL","d","Abeta to Cog","0",-0.000169,0.002048,0.000944,0.000566
"1182","Atrophy_LateralTemporal","ADNI_EF","EMCI","d","Abeta to Cog","0",-0.000109,0.002157,0.000999,0.000595
"1183","Atrophy_LateralTemporal","ADNI_EF","LMCI","d","Abeta to Cog","1",0.001202,0.004198,0.002662,0.000777
"1184","Atrophy_LateralTemporal","ADNI_EF","TOTAL","d","Abeta to Cog","1",0.000787,0.002165,0.001437,0.000344
"1185","Atrophy_MediatTemporal","ADNI_MEM","NL","d","Abeta to Cog","1",0.000419,0.001688,0.001004,0.000318
"1186","Atrophy_MediatTemporal","ADNI_MEM","EMCI","d","Abeta to Cog","0",-0.000682,0.001444,0.000415,0.000535
"1187","Atrophy_MediatTemporal","ADNI_MEM","LMCI","d","Abeta to Cog","1",0.001292,0.003226,0.002225,0.000507
